#Iteration	20	50	70	100	120
0 1.7180351345e+01 2.3980848008e+00 8.5002119728e-01 2.1270298269e+00 1.8214428640e+00
1 1.3245703588e+01 2.3980848008e+00 6.0288164387e-01 2.1270298269e+00 6.5540002129e-01
2 1.0291426932e+01 1.2711510776e+00 5.5955725667e-01 1.3326594580e+00 2.1965190961e-01
3 8.3371502758e+00 7.8787266233e-01 5.5955725667e-01 3.1154512033e-01 8.8220692962e-02
4 7.3828736196e+00 3.9665937919e-02 4.9116174600e-01 6.1732044334e-02 9.5670466135e-03
5 7.3828736196e+00 3.9665937919e-02 3.3507107954e-01 6.1732044334e-02 9.5670466135e-03
6 4.6367136648e+00 3.9665937919e-02 1.3274137398e-01 1.2900564187e-02 9.5670466135e-03
7 2.4111284397e+00 3.9665937919e-02 1.3274137398e-01 1.2900564187e-02 9.5670466135e-03
8 1.1855432145e+00 3.9665937919e-02 7.1303615707e-03 1.2900564187e-02 2.8306130242e-03
9 3.2580660825e-01 2.7083184800e-02 7.1303615707e-03 1.2900564187e-02 2.8306130242e-03
10 2.2529916876e-02 2.7083184800e-02 3.5351684664e-03 1.2900564187e-02 2.8306130242e-03
11 2.2529916876e-02 2.7083184800e-02 3.5351684664e-03 2.1891126482e-03 2.8306130242e-03
12 2.2529916876e-02 2.7083184800e-02 3.5351684664e-03 2.1891126482e-03 2.8306130242e-03
13 2.2529916876e-02 2.7083184800e-02 3.5351684664e-03 2.1891126482e-03 2.8306130242e-03
14 2.2529916876e-02 1.6391303501e-02 1.2155798839e-04 2.1891126482e-03 2.8306130242e-03
15 2.2529916876e-02 8.6381694993e-03 1.2155798839e-04 2.1891126482e-03 2.8306130242e-03
16 6.1209036043e-03 8.6381694993e-03 1.2155798839e-04 2.1891126482e-03 1.8421718891e-05
17 6.1209036043e-03 3.1480917790e-03 1.2155798839e-04 2.1891126482e-03 1.8421718891e-05
18 6.1209036043e-03 3.1480917790e-03 1.2155798839e-04 2.1891126482e-03 1.8421718891e-05
19 6.1209036043e-03 1.6628763024e-03 1.2155798839e-04 2.1891126482e-03 1.8421718891e-05
20 6.1209036043e-03 1.6628763024e-03 1.2155798839e-04 2.1891126482e-03 1.8421718891e-05
21 6.1209036043e-03 1.6628763024e-03 1.2155798839e-04 2.1891126482e-03 1.8421718891e-05
22 5.5469793067e-03 1.4091269349e-03 1.2155798839e-04 1.0743641227e-03 1.8421718891e-05
23 5.5469793067e-03 1.4091269349e-03 1.2155798839e-04 1.0743641227e-03 1.8421718891e-05
24 5.5469793067e-03 1.4091269349e-03 1.2155798839e-04 1.0743641227e-03 1.8421718891e-05
25 5.5469793067e-03 1.4091269349e-03 1.2155798839e-04 1.0743641227e-03 1.8421718891e-05
26 5.5469793067e-03 1.4091269349e-03 1.2155798839e-04 1.0743641227e-03 1.8421718891e-05
27 5.5469793067e-03 1.4091269349e-03 1.2155798839e-04 1.0743641227e-03 1.8421718891e-05
28 5.2361289733e-03 3.1180999068e-04 1.2155798839e-04 1.0743641227e-03 1.8421718891e-05
29 5.2361289733e-03 3.1180999068e-04 1.2155798839e-04 1.0743641227e-03 1.8421718891e-05
30 5.2361289733e-03 3.1180999068e-04 1.2155798839e-04 1.0743641227e-03 1.8421718891e-05
31 5.2361289733e-03 3.1180999068e-04 1.2155798839e-04 1.0743641227e-03 1.8421718891e-05
32 5.2361289733e-03 3.1180999068e-04 1.2155798839e-04 1.0743641227e-03 1.8421718891e-05
33 5.2361289733e-03 3.1180999068e-04 1.2155798839e-04 3.8036436837e-04 1.8421718891e-05
34 2.3272362591e-03 3.1180999068e-04 9.7271592836e-06 3.8036436837e-04 1.8421718891e-05
35 2.3272362591e-03 3.1180999068e-04 9.7271592836e-06 3.8036436837e-04 1.8421718891e-05
36 2.3272362591e-03 3.1180999068e-04 9.7271592836e-06 3.8036436837e-04 1.6731752314e-05
37 2.3272362591e-03 3.1180999068e-04 9.7271592836e-06 3.8036436837e-04 1.6731752314e-05
38 2.3272362591e-03 3.1180999068e-04 9.7271592836e-06 3.8036436837e-04 1.6731752314e-05
39 2.3272362591e-03 3.1180999068e-04 9.7271592836e-06 3.8036436837e-04 1.6731752314e-05
40 2.3272362591e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
41 2.3272362591e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
42 2.3272362591e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
43 2.3272362591e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
44 2.3272362591e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
45 2.3272362591e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
46 2.3272362591e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
47 2.3272362591e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
48 2.3272362591e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
49 2.3272362591e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
50 2.3272362591e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
51 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
52 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
53 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
54 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
55 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
56 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
57 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
58 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
59 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
60 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
61 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
62 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
63 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
64 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
65 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
66 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
67 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
68 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
69 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
70 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
71 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
72 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
73 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
74 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
75 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
76 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
77 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
78 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
79 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
80 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
81 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
82 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
83 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
84 2.3000851227e-03 3.1180999068e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
85 2.3000851227e-03 2.7821814894e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
86 2.3000851227e-03 2.7821814894e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
87 2.3000851227e-03 2.7821814894e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
88 2.3000851227e-03 2.7821814894e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
89 2.3000851227e-03 2.7821814894e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
90 2.3000851227e-03 2.7821814894e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
91 2.3000851227e-03 2.7821814894e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
92 2.3000851227e-03 2.7821814894e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
93 2.3000851227e-03 2.7821814894e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
94 2.3000851227e-03 2.7821814894e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
95 1.9828699839e-03 2.7821814894e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
96 1.9828699839e-03 2.7821814894e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
97 1.9828699839e-03 2.7821814894e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
98 1.9828699839e-03 2.7821814894e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
99 1.9828699839e-03 2.7821814894e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
100 1.9828699839e-03 2.7821814894e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
101 1.9828699839e-03 2.7821814894e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
102 1.9828699839e-03 2.7821814894e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
103 1.9828699839e-03 2.7821814894e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
104 1.9828699839e-03 2.7821814894e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
105 1.9828699839e-03 2.7821814894e-04 9.7271592836e-06 6.7746612119e-05 1.6731752314e-05
106 1.9828699839e-03 2.5377783065e-04 9.7271592836e-06 1.0014035487e-05 5.6733816724e-06
107 1.9828699839e-03 2.5377783065e-04 9.7271592836e-06 1.0014035487e-05 5.6733816724e-06
108 1.9828699839e-03 2.5377783065e-04 9.7271592836e-06 1.0014035487e-05 5.6733816724e-06
109 1.9828699839e-03 2.5377783065e-04 9.7271592836e-06 1.0014035487e-05 5.6733816724e-06
110 1.9828699839e-03 2.5377783065e-04 9.7271592836e-06 1.0014035487e-05 5.6733816724e-06
111 1.9828699839e-03 2.5377783065e-04 9.7271592836e-06 1.0014035487e-05 5.6733816724e-06
112 1.9828699839e-03 2.5377783065e-04 9.7271592836e-06 1.0014035487e-05 5.6733816724e-06
113 1.9828699839e-03 2.5377783065e-04 9.7271592836e-06 1.0014035487e-05 5.6733816724e-06
